id,name,cal,fat,carbo,protein,cal2,protein2,fat2,basket
2090,칠리통새우버거,366kcal,14.00g,49.00g,11.00g,366 ,11,14,
2091,맥앤치즈점보핫도그,493kcal,28.00g,40.00g,20.00g,493 ,20,28,
2092,탑티어 불닭삼각,295kcal,7.00g,50.00g,8.00g,295 ,8,7,
2093,달콤상콤해 샌드위치,357kcal,17.00g,43.00g,8.00g,357 ,8,17,
2094,매콤순살치킨버거,411kcal,23.00g,36.00g,15.00g,411 ,15,23,
2095,머스타드 치킨 샌드위치,567kcal,23.00g,80.00g,10.00g,567 ,10,23,
2096,통 삼각돈까스,226kcal,6.00g,38.00g,5.00g,226 ,5,6,
2097,만능비빔간장김밥,378kcal,10.00g,60.00g,12.00g,378 ,12,10,
2098,만능비빔간장 삼각김밥,170kcal,2.40g,33.00g,4.00g,170 ,4,2,
2099,해물스틱롱밥,387kcal,15.00g,53.00g,10.00g,387 ,10,15,
2100,띵작 모찌모찌롤 그린티,230kcal,9.00g,33.00g,4.00g,230 ,4,9,
2101,샌드가포도포도해,235kcal,7.00g,39.00g,4.00g,235 ,4,7,
2102,우쥬베리미 샌드위치,282kcal,14.00g,35.00g,4.00g,282 ,4,14,
2103,The 부드러운 치킨포테이토 샌드위치,237kcal,5.00g,40.00g,8.00g,237 ,8,5,
2104,팔도진미 강원도편,633kcal,17.00g,90.00g,30.00g,633 ,30,17,
2105,에어칩스 치즈,285kcal,11.00g,42.00g,4.10g,285 ,4,11,
2106,Big 드링킹 요구르트 베리믹스,74kcal,2.00g,12.00g,2.00g,74 ,2,2,
2107,참치마요네즈골드삼각김밥,196kcal,4.30g,35.00g,5.00g,196 ,5,4,
2108,벚꽃돈가스버거,447kcal,19.00g,60.00g,9.00g,447 ,9,19,
2109,흑미소불고기김밥,314kcal,3.86g,56.00g,14.00g,314 ,14,3,
2110,육즙만수르비프함박,826kcal,34.00g,94.00g,36.00g,826 ,36,34,
2111,체다치즈햄불고기버거,324kcal,12.00g,44.00g,10.00g,324 ,10,12,
2112,1500모닝롤,495kcal,9.00g,92.00g,11.00g,495 ,11,9,
2113,조세호빵 제주흑돼지,194kcal,4.20g,32.00g,7.00g,194 ,7,4,
2114,통모짜렐라고구마피자버거,398kcal,14.00g,49.00g,19.00g,398 ,19,14,
2115,고구마한입샌드,475kcal,35.00g,35.00g,5.00g,475 ,5,35,
2116,나를위한비빔밥,486kcal,10.00g,84.00g,15.00g,486 ,15,10,
2117,뱀파이어버거,418kcal,18.00g,46.00g,18.00g,418 ,18,18,
2118,매콤치즈콘닭,633kcal,29.00g,34.00g,59.00g,633 ,59,29,
2119,치킨로메인 샌드위치,278kcal,9.00g,33.00g,17.00g,278 ,17,9,
2120,치킨클라쓰,536kcal,24.00g,45.00g,35.00g,536 ,35,24,
2121,쑥떡쑥떡바,130kcal,4.80g,20.00g,2.00g,130 ,2,4,
2122,최애햄참마 삼각김밥,193kcal,4.50g,33.00g,5.00g,193 ,5,4,
2123,쫀득고구마찰빵,80kcal,2.00g,15.00g,1.00g,80 ,1,2,
2124,하이프로틴15,150kcal,3.30g,14.00g,15.00g,150 ,15,3,
2125,노마요야채김밥,311kcal,4.80g,57.00g,10.00g,311 ,10,4,
2126,뿌려킹 치벅,434kcal,18.00g,47.00g,21.00g,434 ,21,18,
2127,오리파워업덮밥,651kcal,19.00g,102.00g,18.00g,651 ,18,19,
2128,토핑3배참치마요,278kcal,6.00g,48.00g,8.00g,278 ,8,6,
2129,스리라차마요 참치듬뿍 샌드위치,438kcal,22.00g,44.00g,16.00g,438 ,16,22,
2130,쑥라떼찰떡,109kcal,1.40g,23.00g,1.00g,109 ,1,1,
2131,뚱한돈스빅닭다리,135kcal,3.90g,6.00g,19.00g,135 ,19,3,
2132,옛날통닭모양 젤리,240kcal,0.00g,60.00g,5.60g,240 ,5,0,
2133,치즈돼지갈비찜김밥,393kcal,9.00g,56.00g,22.00g,393 ,22,9,
2134,복돼지면,657kcal,25.00g,98.00g,10.00g,657 ,10,25,
2135,오리지널떡볶이,730kcal,4.70g,158.00g,14.00g,730 ,14,4,
2136,더진한딸기바나나,115kcal,0.00g,28.00g,1.00g,115 ,1,0,
2137,초코츄러스맛 팝콘,330kcal,16.00g,43.00g,3.00g,330 ,3,16,
2138,참치왕참치마요밥바,388kcal,16.00g,47.00g,14.00g,388 ,14,16,
2139,리브롱버거,479kcal,19.00g,63.00g,14.00g,479 ,14,19,
2140,타트체리 콜라겐 1000,110kcal,0.00g,26.00g,1.70g,110 ,1,0,
2141,밀크앤햄토마토샌드,280kcal,12.00g,35.00g,8.00g,280 ,8,12,
2142,햄마요치즈버거,405kcal,17.00g,47.00g,17.00g,405 ,17,17,
2143,꿉당코쿠미목살덮밥,578kcal,18.00g,81.00g,23.00g,578 ,23,18,
2144,쫀득한초코브라우니,455kcal,26.00g,52.00g,4.00g,455 ,4,26,
2145,채식마요김밥,444kcal,16.00g,61.00g,14.00g,444 ,14,16,
2146,시리얼득템,383kcal,0.30g,87.00g,6.00g,383 ,6,0,
2147,점보 치즈 불고기 버거,660kcal,40.00g,54.00g,21.00g,660 ,21,40,
2148,가볍다그린,99kcal,1.10g,21.00g,1.00g,99 ,1,1,
2149,매콤 불고기 스낵,310kcal,16.00g,39.00g,2.00g,310 ,2,16,
2150,1분김치찌개맛주먹밥,282kcal,6.00g,49.00g,8.00g,282 ,8,6,
2151,달콤한 다쿠아즈,95kcal,4.20g,13.00g,1.00g,95 ,1,4,
2152,고기듬뿍김치제육김밥,320kcal,8.00g,50.00g,12.00g,320 ,12,8,
2153,고구마단팥죽,255kcal,0.90g,52.00g,10.00g,255 ,10,0,
2154,딥치즈갈릭토스트,414kcal,22.00g,42.00g,12.00g,414 ,12,22,
2155,마라로우촨,175kcal,12.00g,7.00g,10.00g,175 ,10,12,
2156,2000참치마요,377kcal,13.00g,52.00g,13.00g,377 ,13,13,
2157,파인애플 오믈렛,410kcal,20.00g,53.00g,5.00g,410 ,5,20,
2158,벌교꼬막김밥,314kcal,3.30g,61.00g,10.00g,314 ,10,3,
2159,The 부드러운 햄 샌드위치,305kcal,13.00g,38.00g,9.00g,305 ,9,13,
2160,고구마 앙파이,166kcal,6.00g,26.00g,2.00g,166 ,2,6,
2161,땡초참마김볶,291kcal,7.00g,48.00g,9.00g,291 ,9,7,
2162,맵달버거,577kcal,33.00g,53.00g,17.00g,577 ,17,33,
2163,ASMR 쫀득크림면,490kcal,10.00g,91.00g,10.00g,490 ,10,10,
2164,소라감태마요김밥,506kcal,18.00g,76.00g,10.00g,506 ,10,18,
2165,왕갈비롱버거,467kcal,23.00g,49.00g,16.00g,467 ,16,23,
2166,2000고기김밥,318kcal,6.00g,54.00g,12.00g,318 ,12,6,
2167,오후의 티라미수 블루베리,380kcal,18.00g,50.00g,4.00g,380 ,4,18,
2168,퍼펙트어묵김밥,454kcal,14.00g,68.00g,14.00g,454 ,14,14,
2169,빽햄퍼펙트어묵김밥,454kcal,14.00g,68.00g,14.00g,454 ,14,14,
2170,오븐구이랍스터,80kcal,0.00g,6.00g,8.00g,80 ,8,0,
2171,훈제연어크랩롤,361kcal,9.00g,62.00g,8.00g,361 ,8,9,
2172,짭쪼롬한 통스팸김볶,192kcal,4.40g,33.00g,5.00g,192 ,5,4,
2173,메가돈스바,241kcal,20.00g,1.20g,14.10g,241 ,14,20,
2174,깻잎고추참치,174kcal,2.40g,33.00g,5.00g,174 ,5,2,
2175,생크림 딸기 오믈렛,340kcal,15.00g,47.00g,5.00g,340 ,5,15,
2176,코쿠미목살삼각김밥,191kcal,2.60g,36.00g,6.00g,191 ,6,2,
2177,허니츄러스맛팝콘,370kcal,22.00g,43.00g,3.60g,370 ,3,22,
2178,김두부스낵,380kcal,16.00g,52.00g,7.00g,380 ,7,16,
2179,오리지날 모찌롤 커피,153kcal,9.00g,17.00g,1.00g,153 ,1,9,
2180,갈릭떡갈비버거,528kcal,32.00g,42.00g,18.00g,528 ,18,32,
2181,진한 크림치즈슈,56kcal,3.60g,5.00g,1.00g,56 ,1,3,
2182,치즈순삭,270kcal,12.00g,38.00g,2.00g,270 ,2,12,
2183,수원식왕갈비치킨김밥,318kcal,6.00g,57.00g,9.00g,318 ,9,6,
2184,명탐정 샌드위치,311kcal,15.00g,35.00g,9.00g,311 ,9,15,
2185,쇼콜라 오믈렛,480kcal,26.00g,55.00g,6.00g,480 ,6,26,
2186,매워도포기마라,614kcal,18.00g,97.00g,16.00g,614 ,16,18,
2187,트리플쨈드위치,348kcal,12.00g,53.00g,8.00g,348 ,8,12,
2188,오늘은치킨이닭!,842kcal,30.00g,106.00g,37.00g,842 ,37,30,
2189,막갈옹,341kcal,17.00g,43.00g,4.00g,341 ,4,17,
2190,구운에그카레마요,191kcal,7.00g,27.00g,5.00g,191 ,5,7,
2191,BNW치킨버거,404kcal,16.00g,51.00g,14.00g,404 ,14,16,
2192,딸기의삼각관계,197kcal,11.00g,21.00g,4.00g,197 ,4,11,
2193,매콤치킨밥바,398kcal,14.00g,56.00g,12.00g,398 ,12,14,
2194,고생많았소,173kcal,3.70g,29.00g,6.00g,173 ,6,3,
2195,복많이반상,780kcal,16.00g,123.00g,36.00g,780 ,36,16,
2196,채식전주비빔,185kcal,2.80g,35.00g,5.00g,185 ,5,2,
2197,남도떡갈비밥바,405kcal,17.00g,49.00g,14.00g,405 ,14,17,
2198,미트칠리더블버거,478kcal,22.00g,52.00g,18.00g,478 ,18,22,
2199,청양마요머쉬룸너비아니버거,385kcal,12.00g,51.00g,18.00g,385 ,18,12,
2200,벌교꼬막 비빔삼각,144kcal,0.90g,27.00g,7.00g,144 ,7,0,
2201,콩닭콩닭세트,478kcal,18.00g,67.00g,12.00g,478 ,12,18,
2202,리얼감자스틱 스위트허니,315kcal,21.00g,28.00g,3.00g,315 ,3,21,
2203,마시는 한끼 고구마,135kcal,5.00g,20.00g,2.00g,135 ,2,5,
2204,딸기콕콕슈,306kcal,22.00g,23.00g,4.00g,306 ,4,22,
2205,햄토마토디럭스샌드위치,435kcal,23.00g,46.00g,11.00g,435 ,11,23,
2206,야채참치&고추참치롱반반김밥,410kcal,6.00g,77.00g,12.00g,410 ,12,6,
2207,갈비양념치킨미니샐러드,162kcal,10.00g,11.00g,7.00g,162 ,7,10,
2208,라퀴진 블랙씨푸드프랑크,220kcal,19.00g,3.00g,11.00g,220 ,11,19,
2209,베이컨땡초,205kcal,4.50g,37.00g,4.00g,205 ,4,4,
2210,더건강한 통목살햄샌드,337kcal,13.00g,38.00g,17.00g,337 ,17,13,
2211,대왕유부삼각스팸,242kcal,6.00g,40.00g,7.00g,242 ,7,6,
2212,로스트비프&아보카도,281kcal,10.00g,35.00g,13.00g,281 ,13,10,
2213,땡초크랩,179kcal,3.00g,33.00g,5.00g,179 ,5,3,
2214,딸기 치즈링,227kcal,7.00g,34.00g,7.00g,227 ,7,7,
2215,바다에서 왔닥,85kcal,0.00g,9.60g,12.00g,85 ,12,0,
2216,가나슈오믈렛,265kcal,16.00g,28.00g,3.00g,265 ,3,16,
2217,꿀조합최애7찬,792kcal,24.00g,114.00g,30.00g,792 ,30,24,
2218,스테디3단 샌드위치,309kcal,13.00g,41.00g,7.00g,309 ,7,13,
2219,큐브베이컨참마,188kcal,3.60g,34.00g,5.00g,188 ,5,3,
2220,입안에서사르르팝콘,189kcal,9.00g,27.00g,1.90g,189 ,1,9,
2221,마늘라볶이,255kcal,7.00g,43.00g,5.00g,255 ,5,7,
2222,치킨트리오,727kcal,19.00g,116.00g,23.00g,727 ,23,19,
2223,햄참치김볶ball주먹밥,320kcal,8.00g,55.00g,7.00g,320 ,7,8,
2224,매콤불고기버거,287kcal,7.00g,40.00g,16.00g,287 ,16,7,
2225,베리초코바,215kcal,13.00g,21.00g,3.00g,215 ,3,13,
2226,한컵순대족발,206kcal,4.40g,35.00g,7.00g,206 ,7,4,
2227,햄참치김볶,320kcal,8.00g,55.00g,7.00g,320 ,7,8,
2228,치즈쭉쭉나쵸피자,547kcal,27.00g,59.00g,17.00g,547 ,17,27,
2229,김치즈참치즈,344kcal,8.00g,52.00g,16.00g,344 ,16,8,
2230,유러피안BLT,374kcal,14.00g,47.00g,15.00g,374 ,15,14,
2231,참치플렉스,165kcal,2.30g,32.00g,4.00g,165 ,4,2,
2232,쫀득롤케익 레드벨벳,425kcal,22.00g,50.00g,8.00g,425 ,8,22,
2233,햄이 꽉찬 샌드위치,251kcal,11.00g,28.00g,10.00g,251 ,10,11,
2234,오세득의 알을 품은 치킨 샐러드,185kcal,13.00g,8.00g,10.00g,185 ,10,13,
2235,3시오븐 트러플 피자,460kcal,12.00g,63.00g,24.00g,460 ,24,12,
2236,크림어니언맛 감자칩,265kcal,18.00g,24.00g,2.00g,265 ,2,18,
2237,프레시호밀버거,389kcal,17.00g,46.00g,13.00g,389 ,13,17,
2238,쫀떡흑임절미 샌드위치,394kcal,10.00g,67.00g,9.00g,394 ,9,10,
2239,규리또리또,684kcal,20.00g,99.00g,27.00g,684 ,27,20,
2240,맵달고추참치,192kcal,2.20g,37.00g,6.00g,192 ,6,2,
2241,채식장조림비빔밥,413kcal,5.00g,79.00g,13.00g,413 ,13,5,
2242,모두잘돼지,173kcal,2.80g,31.00g,6.00g,173 ,6,2,
2243,햅쌀정식,771kcal,15.00g,123.00g,36.00g,771 ,36,15,
2244,큐브바닐라빈크림,315kcal,7.00g,53.00g,8.00g,315 ,8,7,
2245,THE배터질라면,545kcal,20.00g,82.00g,9.00g,545 ,9,20,
2246,뉴불고기플러스버거,308kcal,12.00g,39.00g,11.00g,308 ,11,12,
2247,만능볶음고추장도시락,852kcal,32.00g,109.00g,32.00g,852 ,32,32,
2248,만능볶음고추장삼각김밥,193kcal,4.50g,34.00g,4.00g,193 ,4,4,
2249,블랙크림치즈쿠키슈,236kcal,12.00g,27.00g,5.00g,236 ,5,12,
2250,불타는참치마요,194kcal,6.00g,30.00g,5.00g,194 ,5,6,
2251,듬뿍햄참치마요,220kcal,8.00g,33.00g,4.00g,220 ,4,8,
2252,클래식마들렌,393kcal,21.00g,45.00g,6.00g,393 ,6,21,
2253,만능양파햄샌드위치,641kcal,37.00g,60.00g,17.00g,641 ,17,37,
2254,오귤오귤,112kcal,1.30g,23.00g,2.00g,112 ,2,1,
2255,요거요거 단백해 샐러드,275kcal,8.00g,41.00g,11.00g,275 ,11,8,
2256,떠블떡갈비버거,487kcal,23.00g,48.00g,22.00g,487 ,22,23,
2257,떡쭈빠빠오,369kcal,9.00g,57.00g,15.00g,369 ,15,9,
2258,완도전복감태김밥,478kcal,18.00g,69.00g,10.00g,478 ,10,18,
2259,통모짜렐라 닭갈비버거,374kcal,14.00g,38.00g,24.00g,374 ,24,14,
2260,꾸덕한고구마슈,306kcal,22.00g,23.00g,4.00g,306 ,4,22,
2261,투머치하닭,796kcal,32.00g,73.00g,54.00g,796 ,54,32,
2262,THE매운맛라면,500kcal,20.00g,68.00g,12.00g,500 ,12,20,
2263,새떡새떡버거,454kcal,22.00g,48.00g,16.00g,454 ,16,22,
2264,봄봄햄에그 샌드위치,433kcal,25.00g,38.00g,14.00g,433 ,14,25,
2265,녹차청크 로얄쿠키,343kcal,13.00g,52.00g,4.00g,343 ,4,13,
2266,베리베리 샌드위치,340kcal,12.00g,49.00g,9.00g,340 ,9,12,
2267,고흥유자 꼬꼬샐러드롤,475kcal,15.00g,67.00g,18.00g,475 ,18,15,
2268,뚱한메가돈스바,268kcal,21.23g,3.66g,15.59g,268 ,15,21,
2269,베스트4단샌드위치,402kcal,22.00g,40.00g,11.00g,402 ,11,22,
2270,츄러스샌드위치,679kcal,43.00g,65.00g,8.00g,679 ,8,43,
2271,통살오징어버거,310kcal,14.00g,37.00g,7.00g,310 ,7,14,
2272,스팸모닝머핀,310kcal,18.00g,28.00g,10.00g,310 ,10,18,
2273,에어칩스 어니언,280kcal,10.00g,43.00g,4.00g,280 ,4,10,
2274,맵닭&달닭 반반김밥,305kcal,5.00g,54.00g,11.00g,305 ,11,5,
2275,정성담은참치마요김밥,489kcal,12.00g,77.00g,18.00g,489 ,18,12,
2276,초코파이 오리지널,496kcal,32.00g,47.00g,5.00g,496 ,5,32,
2277,검은깨라떼바,130kcal,4.90g,19.00g,2.00g,130 ,2,4,
2278,달콤통비엔나,209kcal,5.00g,36.00g,5.00g,209 ,5,5,
2279,3XL치킨버거,1136kcal,56.00g,124.00g,34.00g,1136 ,34,56,
2280,에그VS치킨 샌드위치,297kcal,13.00g,32.00g,13.00g,297 ,13,13,
2281,쉬림프튜나미니샐러드,172kcal,12.00g,12.00g,4.00g,172 ,4,12,
2282,뉴요크 샌드위치,411kcal,19.00g,45.00g,15.00g,411 ,15,19,
2283,신나는 초코 뉴짱,530kcal,32.00g,55.00g,5.00g,530 ,5,32,
2284,투&투 샌드위치,357kcal,13.00g,52.00g,8.00g,357 ,8,13,
2285,통!스팸마요김볶,192kcal,4.40g,33.00g,5.00g,192 ,5,4,
2286,최애햄참마,193kcal,4.50g,33.00g,5.00g,193 ,5,4,
2287,대파제육정식,730kcal,22.00g,101.00g,32.00g,730 ,32,22,
2288,티라미수초코파이,270kcal,14.00g,33.00g,3.00g,270 ,3,14,
2289,참치flex,165kcal,2.30g,32.00g,4.00g,165 ,4,2,
2290,뿌려킹치벅,434kcal,18.00g,47.00g,21.00g,434 ,21,18,
2291,뉴트롤,506kcal,10.00g,86.00g,18.00g,506 ,18,10,
2292,채식바베큐맛샌드,381kcal,17.00g,45.00g,12.00g,381 ,12,17,
2293,파이팅이닭,173kcal,2.30g,33.00g,5.00g,173 ,5,2,
2294,초코프로마쥬케이크,265kcal,18.00g,22.00g,4.00g,265 ,4,18,
2295,햄 펌킨 샌드위치,351kcal,19.00g,36.00g,9.00g,351 ,9,19,
2296,치즈아몬드쿠키,405kcal,23.00g,44.00g,5.00g,405 ,5,23,
2297,흑미돼지불백,178kcal,3.30g,30.00g,7.00g,178 ,7,3,
2298,짭짤담백 흑미돼지불백,178kcal,3.30g,30.00g,7.00g,178 ,7,3,
2299,호밀통새우버거,454kcal,20.00g,44.00g,14.00g,454 ,14,20,
2300,생딸기밀키번,334kcal,10.00g,56.00g,5.00g,334 ,5,10,
2301,장미꽃케이크,300kcal,13.00g,42.00g,4.00g,300 ,4,13,
2302,hot돈까스,222kcal,4.20g,40.00g,6.00g,222 ,6,4,
2303,크래프트 파마산 칠리스테이크 버거,476kcal,28.00g,41.00g,15.00g,476 ,15,28,
2304,탑티어 얼큰누들,375kcal,5.00g,69.00g,13.00g,375 ,13,5,
2305,매콤순살치킨밥바,495kcal,23.00g,58.00g,14.00g,495 ,14,23,
2306,고구마아몬드샐러드,345kcal,14.00g,51.00g,4.00g,345 ,4,14,
2307,매콤간장치킨볶이,450kcal,16.00g,68.00g,9.00g,450 ,9,16,
2308,스팸콘샐러드 삼각김밥,169kcal,4.60g,28.00g,4.00g,169 ,4,4,
2309,짝꿍도그,541kcal,25.00g,66.00g,13.00g,541 ,13,25,
2310,힘나다샤인,86kcal,1.10g,18.00g,1.00g,86 ,1,1,
2311,비빔참치,171kcal,3.40g,31.00g,4.00g,171 ,4,3,
2312,대만식초코크림샌드위치,377kcal,17.00g,46.00g,10.00g,377 ,10,17,
2313,파마산맥앤치즈버거,431kcal,19.00g,49.00g,16.00g,431 ,16,19,
2314,비프함박,931kcal,47.00g,91.00g,36.00g,931 ,36,47,
2315,토핑2배 참치김볶,223kcal,7.00g,34.00g,6.00g,223 ,6,7,
2316,벌교꼬막 삼각김밥,163kcal,1.70g,33.00g,4.00g,163 ,4,1,
2317,자이언트더블불고기버거,440kcal,20.00g,46.00g,19.00g,440 ,19,20,
2318,리얼어니언 햄샐러드,120kcal,4.40g,13.00g,7.00g,120 ,7,4,
2319,통모짜렐라 고구마피자버거,398kcal,14.00g,49.00g,19.00g,398 ,19,14,
2320,베리굿 딸기 오믈렛,350kcal,19.00g,40.00g,5.00g,350 ,5,19,
2321,통모짜렐라 풀드치킨버거,340kcal,11.00g,35.00g,25.00g,340 ,25,11,
2322,치즈스틱인더버거,455kcal,20.00g,51.00g,18.00g,455 ,18,20,
2323,쫀득롤케익 딸기,460kcal,25.00g,51.00g,8.00g,460 ,8,25,
2324,통통방울비엔나 삼각김밥,152kcal,3.60g,26.00g,4.00g,152 ,4,3,
2325,갈릭품은 햄치즈,336kcal,16.00g,39.00g,9.00g,336 ,9,16,
2326,떠먹는리챔김치밥버거,313kcal,5.00g,56.00g,11.00g,313 ,11,5,
2327,노마요직화불고기,350kcal,6.00g,62.00g,12.00g,350 ,12,6,
2328,꾸덕치즈 너비아니,457kcal,21.00g,46.00g,21.00g,457 ,21,21,
2329,갈릭딥핑점보핫도그,486kcal,30.00g,31.00g,23.00g,486 ,23,30,
2330,트리플고기정식,692kcal,20.00g,97.00g,31.00g,692 ,31,20,
2331,다쿠아즈플레인,125kcal,4.80g,17.00g,3.00g,125 ,3,4,
2332,쫀득한 초코 브라우니,455kcal,26.00g,52.00g,4.00g,455 ,4,26,
2333,리얼감자스틱 매콤달콤,300kcal,19.00g,29.00g,3.00g,300 ,3,19,
2334,매운불밥바,314kcal,9.00g,49.00g,9.00g,314 ,9,9,
2335,사과퐁당요구르트,52kcal,0.00g,12.00g,1.00g,52 ,1,0,
2336,자떡라볶이,685kcal,3.20g,147.00g,18.00g,685 ,18,3,
2337,1000콘,196kcal,11.00g,29.90g,5.40g,196 ,5,11,
2338,달콤칠리닭가슴살&병아리콩잡곡밥,285kcal,4.30g,42.00g,19.00g,285 ,19,4,
2339,치즈만수르돈까스,785kcal,25.00g,103.00g,37.00g,785 ,37,25,
2340,인도식치킨마크니볼,275kcal,15.00g,23.00g,12.00g,275 ,12,15,
2341,자연인김밥,589kcal,21.00g,81.00g,19.00g,589 ,19,21,
2342,깔라x자몽톡시,140kcal,0.00g,34.00g,1.00g,140 ,1,0,
2343,The 부드러운 햄에그 샌드위치,260kcal,12.00g,30.00g,8.00g,260 ,8,12,
2344,우쥬베리미,282kcal,14.00g,35.00g,4.00g,282 ,4,14,
2345,바로 먹는 시원한 물냉면,90kcal,0.00g,20.00g,2.00g,90 ,2,0,
2346,팔도진미주먹밥 전라도편,261kcal,3.20g,50.00g,8.00g,261 ,8,3,
2347,빅민트초코슈,396kcal,24.00g,38.00g,7.00g,396 ,7,24,
2348,명란크랩마요,291kcal,7.00g,51.00g,6.00g,291 ,6,7,
2349,달콤통돈까스,194kcal,6.00g,30.00g,5.00g,194 ,5,6,
2350,명란크랩마요,352kcal,12.00g,53.00g,8.00g,352 ,8,12,
2351,프로방스미니샐러드,194kcal,14.00g,11.00g,6.00g,194 ,6,14,
2352,진한치즈에그샌드위치,489kcal,29.00g,38.00g,19.00g,489 ,19,29,
2353,1500식빵,285kcal,4.40g,53.00g,8.00g,285 ,8,4,
2354,삼육두유콘,194kcal,6.00g,33.00g,2.00g,194 ,2,6,
2355,흑심가득 흑임자씨,281kcal,13.00g,38.00g,3.00g,281 ,3,13,
2356,쫀득롤케익 삼육두유,500kcal,27.00g,56.00g,8.00g,500 ,8,27,
2357,소불고기 챌린지,663kcal,19.00g,98.00g,25.00g,663 ,25,19,
2358,고기듬뿍오징어불고기,621kcal,13.00g,99.00g,27.00g,621 ,27,13,
2359,채식삼각,161kcal,5.00g,23.00g,6.00g,161 ,6,5,
2360,정통탕수육과 새콤유린기,720kcal,24.00g,103.00g,23.00g,720 ,23,24,
2361,채식마요,219kcal,7.00g,34.00g,5.00g,219 ,5,7,
2362,해피버쓰데이 샌드,370kcal,18.00g,46.00g,6.00g,370 ,6,18,
2363,치즈 프로틴칩,250kcal,12.00g,25.00g,11.00g,250 ,11,12,
2364,담백&매콤 참치마요&소고기고추장,404kcal,12.00g,64.00g,10.00g,404 ,10,12,
