id,name,cal,fat,carbo,protein,cal2,protein2,fat2,basket
2055,호랑이라떼,220kcal,10.00g,26.00g,6.00g,220 ,220 ,220 ,
2056,크림살롱 바닐라&팥,445kcal,17.00g,64.00g,9.00g,445 ,445 ,445 ,
2057,백종원 더블까스정식,794kcal,30.00g,104.00g,27.00g,794 ,794 ,794 ,
2058,듀록 목살 찹스테이크,844kcal,32.00g,97.00g,42.00g,844 ,844 ,844 ,
2059,리얼비프치즈버거,536kcal,32.00g,35.00g,27.00g,536 ,536 ,536 ,
2060,치킨브레스트 샌드,303kcal,11.00g,34.00g,17.00g,303 ,303 ,303 ,
2061,탑티어 불닭치즈김밥,423kcal,11.00g,65.00g,16.00g,423 ,423 ,423 ,
2062,육즙폭발big후랑크,340kcal,30.00g,6.00g,11.00g,340 ,340 ,340 ,
2063,속편한 우엉유부,346kcal,6.00g,63.00g,10.00g,346 ,346 ,346 ,
2064,크림마요치킨 머핀샌드,339kcal,19.00g,32.00g,10.00g,339 ,339 ,339 ,
2065,투머치즈김치볶음밥,672kcal,28.00g,77.00g,28.00g,672 ,672 ,672 ,
2066,스팸2배마요김밥,421kcal,17.00g,58.00g,9.00g,421 ,421 ,421 ,
2067,미니식빵 초코,251kcal,6.00g,43.00g,6.00g,251 ,251 ,251 ,
2068,올블랙 치킨버거,380kcal,14.00g,45.00g,19.00g,380 ,380 ,380 ,
2069,흑임자 인절미 스낵,315kcal,17.00g,36.00g,4.00g,315 ,315 ,315 ,
2070,파송송마늘빵,322kcal,14.00g,43.00g,6.00g,322 ,322 ,322 ,
2071,통팥앙파이,170kcal,6.00g,26.00g,3.00g,170 ,170 ,170 ,
2072,대만식초코크림 샌드위치,377kcal,17.00g,46.00g,10.00g,377 ,377 ,377 ,
2073,쫀득롤케익 고구마,380kcal,20.00g,45.00g,5.00g,380 ,380 ,380 ,
2074,그린피스낵,257kcal,5.00g,46.00g,7.00g,257 ,257 ,257 ,
2075,메론농장,455kcal,15.00g,74.00g,6.00g,455 ,455 ,455 ,
2076,오리지널 치킨 밥바,348kcal,8.00g,53.00g,16.00g,348 ,348 ,348 ,
2077,잇츠더블버거(치킨&불고기),385kcal,10.00g,53.00g,20.00g,385 ,385 ,385 ,
2078,시원한바지락칼국수,280kcal,1.40g,58.00g,9.00g,280 ,280 ,280 ,
2079,콩가루주의보,402kcal,18.00g,51.00g,9.00g,402 ,402 ,402 ,
2080,우쥬베리미 샐러드,115kcal,4.30g,16.00g,3.00g,115 ,115 ,115 ,
2081,칼로리단슈닭샐러드,120kcal,1.90g,16.00g,10.00g,120 ,120 ,120 ,
2082,멕시칸타코버거,377kcal,21.00g,36.00g,11.00g,377 ,377 ,377 ,
2083,터키햄 샐러드,115kcal,6.00g,11.00g,4.00g,115 ,115 ,115 ,
2084,김자반철판볶음밥,506kcal,14.00g,87.00g,8.00g,506 ,506 ,506 ,
2085,치킨리또리또,694kcal,18.00g,100.00g,33.00g,694 ,694 ,694 ,
2086,로스트비프 발사믹볼,171kcal,7.00g,16.00g,11.00g,171 ,171 ,171 ,
2087,쫀득우유찰빵,75kcal,2.00g,14.00g,0.60g,75 ,75 ,75 ,
2088,더블사라다,404kcal,20.00g,44.00g,12.00g,404 ,404 ,404 ,
2089,꿀고구마롤,310kcal,7.00g,55.00g,6.00g,310 ,310 ,310 ,
2090,칠리통새우버거,366kcal,14.00g,49.00g,11.00g,366 ,366 ,366 ,
2091,맥앤치즈점보핫도그,493kcal,28.00g,40.00g,20.00g,493 ,493 ,493 ,
2092,탑티어 불닭삼각,295kcal,7.00g,50.00g,8.00g,295 ,295 ,295 ,
2093,달콤상콤해 샌드위치,357kcal,17.00g,43.00g,8.00g,357 ,357 ,357 ,
2094,매콤순살치킨버거,411kcal,23.00g,36.00g,15.00g,411 ,411 ,411 ,
2095,머스타드 치킨 샌드위치,567kcal,23.00g,80.00g,10.00g,567 ,567 ,567 ,
2096,통 삼각돈까스,226kcal,6.00g,38.00g,5.00g,226 ,226 ,226 ,
2097,만능비빔간장김밥,378kcal,10.00g,60.00g,12.00g,378 ,378 ,378 ,
2098,만능비빔간장 삼각김밥,170kcal,2.40g,33.00g,4.00g,170 ,170 ,170 ,
2099,해물스틱롱밥,387kcal,15.00g,53.00g,10.00g,387 ,387 ,387 ,
2100,띵작 모찌모찌롤 그린티,230kcal,9.00g,33.00g,4.00g,230 ,230 ,230 ,
2101,샌드가포도포도해,235kcal,7.00g,39.00g,4.00g,235 ,235 ,235 ,
2102,우쥬베리미 샌드위치,282kcal,14.00g,35.00g,4.00g,282 ,282 ,282 ,
2103,The 부드러운 치킨포테이토 샌드위치,237kcal,5.00g,40.00g,8.00g,237 ,237 ,237 ,
2104,팔도진미 강원도편,633kcal,17.00g,90.00g,30.00g,633 ,633 ,633 ,
2105,에어칩스 치즈,285kcal,11.00g,42.00g,4.10g,285 ,285 ,285 ,
2106,Big 드링킹 요구르트 베리믹스,74kcal,2.00g,12.00g,2.00g,74 ,74 ,74 ,
2107,참치마요네즈골드삼각김밥,196kcal,4.30g,35.00g,5.00g,196 ,196 ,196 ,
2108,벚꽃돈가스버거,447kcal,19.00g,60.00g,9.00g,447 ,447 ,447 ,
2109,흑미소불고기김밥,314kcal,3.86g,56.00g,14.00g,314 ,314 ,314 ,
2110,육즙만수르비프함박,826kcal,34.00g,94.00g,36.00g,826 ,826 ,826 ,
2111,체다치즈햄불고기버거,324kcal,12.00g,44.00g,10.00g,324 ,324 ,324 ,
2112,1500모닝롤,495kcal,9.00g,92.00g,11.00g,495 ,495 ,495 ,
2113,조세호빵 제주흑돼지,194kcal,4.20g,32.00g,7.00g,194 ,194 ,194 ,
2114,통모짜렐라고구마피자버거,398kcal,14.00g,49.00g,19.00g,398 ,398 ,398 ,
2115,고구마한입샌드,475kcal,35.00g,35.00g,5.00g,475 ,475 ,475 ,
2116,나를위한비빔밥,486kcal,10.00g,84.00g,15.00g,486 ,486 ,486 ,
2117,뱀파이어버거,418kcal,18.00g,46.00g,18.00g,418 ,418 ,418 ,
2118,매콤치즈콘닭,633kcal,29.00g,34.00g,59.00g,633 ,633 ,633 ,
2119,치킨로메인 샌드위치,278kcal,9.00g,33.00g,17.00g,278 ,278 ,278 ,
2120,치킨클라쓰,536kcal,24.00g,45.00g,35.00g,536 ,536 ,536 ,
2121,쑥떡쑥떡바,130kcal,4.80g,20.00g,2.00g,130 ,130 ,130 ,
2122,최애햄참마 삼각김밥,193kcal,4.50g,33.00g,5.00g,193 ,193 ,193 ,
2123,쫀득고구마찰빵,80kcal,2.00g,15.00g,1.00g,80 ,80 ,80 ,
2124,하이프로틴15,150kcal,3.30g,14.00g,15.00g,150 ,150 ,150 ,
2125,노마요야채김밥,311kcal,4.80g,57.00g,10.00g,311 ,311 ,311 ,
2126,뿌려킹 치벅,434kcal,18.00g,47.00g,21.00g,434 ,434 ,434 ,
2127,오리파워업덮밥,651kcal,19.00g,102.00g,18.00g,651 ,651 ,651 ,
2128,토핑3배참치마요,278kcal,6.00g,48.00g,8.00g,278 ,278 ,278 ,
2129,스리라차마요 참치듬뿍 샌드위치,438kcal,22.00g,44.00g,16.00g,438 ,438 ,438 ,
2130,쑥라떼찰떡,109kcal,1.40g,23.00g,1.00g,109 ,109 ,109 ,
2131,뚱한돈스빅닭다리,135kcal,3.90g,6.00g,19.00g,135 ,135 ,135 ,
2132,옛날통닭모양 젤리,240kcal,0.00g,60.00g,5.60g,240 ,240 ,240 ,
2133,치즈돼지갈비찜김밥,393kcal,9.00g,56.00g,22.00g,393 ,393 ,393 ,
2134,복돼지면,657kcal,25.00g,98.00g,10.00g,657 ,657 ,657 ,
2135,오리지널떡볶이,730kcal,4.70g,158.00g,14.00g,730 ,730 ,730 ,
2136,더진한딸기바나나,115kcal,0.00g,28.00g,1.00g,115 ,115 ,115 ,
2137,초코츄러스맛 팝콘,330kcal,16.00g,43.00g,3.00g,330 ,330 ,330 ,
2138,참치왕참치마요밥바,388kcal,16.00g,47.00g,14.00g,388 ,388 ,388 ,
2139,리브롱버거,479kcal,19.00g,63.00g,14.00g,479 ,479 ,479 ,
2140,타트체리 콜라겐 1000,110kcal,0.00g,26.00g,1.70g,110 ,110 ,110 ,
2141,밀크앤햄토마토샌드,280kcal,12.00g,35.00g,8.00g,280 ,280 ,280 ,
2142,햄마요치즈버거,405kcal,17.00g,47.00g,17.00g,405 ,405 ,405 ,
2143,꿉당코쿠미목살덮밥,578kcal,18.00g,81.00g,23.00g,578 ,578 ,578 ,
2144,쫀득한초코브라우니,455kcal,26.00g,52.00g,4.00g,455 ,455 ,455 ,
2145,채식마요김밥,444kcal,16.00g,61.00g,14.00g,444 ,444 ,444 ,
2146,시리얼득템,383kcal,0.30g,87.00g,6.00g,383 ,383 ,383 ,
2147,점보 치즈 불고기 버거,660kcal,40.00g,54.00g,21.00g,660 ,660 ,660 ,
2148,가볍다그린,99kcal,1.10g,21.00g,1.00g,99 ,99 ,99 ,
2149,매콤 불고기 스낵,310kcal,16.00g,39.00g,2.00g,310 ,310 ,310 ,
2150,1분김치찌개맛주먹밥,282kcal,6.00g,49.00g,8.00g,282 ,282 ,282 ,
2151,달콤한 다쿠아즈,95kcal,4.20g,13.00g,1.00g,95 ,95 ,95 ,
2152,고기듬뿍김치제육김밥,320kcal,8.00g,50.00g,12.00g,320 ,320 ,320 ,
2153,고구마단팥죽,255kcal,0.90g,52.00g,10.00g,255 ,255 ,255 ,
2154,딥치즈갈릭토스트,414kcal,22.00g,42.00g,12.00g,414 ,414 ,414 ,
2155,마라로우촨,175kcal,12.00g,7.00g,10.00g,175 ,175 ,175 ,
2156,2000참치마요,377kcal,13.00g,52.00g,13.00g,377 ,377 ,377 ,
2157,파인애플 오믈렛,410kcal,20.00g,53.00g,5.00g,410 ,410 ,410 ,
2158,벌교꼬막김밥,314kcal,3.30g,61.00g,10.00g,314 ,314 ,314 ,
2159,The 부드러운 햄 샌드위치,305kcal,13.00g,38.00g,9.00g,305 ,305 ,305 ,
2160,고구마 앙파이,166kcal,6.00g,26.00g,2.00g,166 ,166 ,166 ,
2161,땡초참마김볶,291kcal,7.00g,48.00g,9.00g,291 ,291 ,291 ,
2162,맵달버거,577kcal,33.00g,53.00g,17.00g,577 ,577 ,577 ,
2163,ASMR 쫀득크림면,490kcal,10.00g,91.00g,10.00g,490 ,490 ,490 ,
2164,소라감태마요김밥,506kcal,18.00g,76.00g,10.00g,506 ,506 ,506 ,
2165,왕갈비롱버거,467kcal,23.00g,49.00g,16.00g,467 ,467 ,467 ,
2166,2000고기김밥,318kcal,6.00g,54.00g,12.00g,318 ,318 ,318 ,
2167,오후의 티라미수 블루베리,380kcal,18.00g,50.00g,4.00g,380 ,380 ,380 ,
2168,퍼펙트어묵김밥,454kcal,14.00g,68.00g,14.00g,454 ,454 ,454 ,
2169,빽햄퍼펙트어묵김밥,454kcal,14.00g,68.00g,14.00g,454 ,454 ,454 ,
2170,오븐구이랍스터,80kcal,0.00g,6.00g,8.00g,80 ,80 ,80 ,
2171,훈제연어크랩롤,361kcal,9.00g,62.00g,8.00g,361 ,361 ,361 ,
2172,짭쪼롬한 통스팸김볶,192kcal,4.40g,33.00g,5.00g,192 ,192 ,192 ,
2173,메가돈스바,241kcal,20.00g,1.20g,14.10g,241 ,241 ,241 ,
2174,깻잎고추참치,174kcal,2.40g,33.00g,5.00g,174 ,174 ,174 ,
2175,생크림 딸기 오믈렛,340kcal,15.00g,47.00g,5.00g,340 ,340 ,340 ,
2176,코쿠미목살삼각김밥,191kcal,2.60g,36.00g,6.00g,191 ,191 ,191 ,
2177,허니츄러스맛팝콘,370kcal,22.00g,43.00g,3.60g,370 ,370 ,370 ,
2178,김두부스낵,380kcal,16.00g,52.00g,7.00g,380 ,380 ,380 ,
2179,오리지날 모찌롤 커피,153kcal,9.00g,17.00g,1.00g,153 ,153 ,153 ,
2180,갈릭떡갈비버거,528kcal,32.00g,42.00g,18.00g,528 ,528 ,528 ,
2181,진한 크림치즈슈,56kcal,3.60g,5.00g,1.00g,56 ,56 ,56 ,
2182,치즈순삭,270kcal,12.00g,38.00g,2.00g,270 ,270 ,270 ,
2183,수원식왕갈비치킨김밥,318kcal,6.00g,57.00g,9.00g,318 ,318 ,318 ,
2184,명탐정 샌드위치,311kcal,15.00g,35.00g,9.00g,311 ,311 ,311 ,
2185,쇼콜라 오믈렛,480kcal,26.00g,55.00g,6.00g,480 ,480 ,480 ,
2186,매워도포기마라,614kcal,18.00g,97.00g,16.00g,614 ,614 ,614 ,
2187,트리플쨈드위치,348kcal,12.00g,53.00g,8.00g,348 ,348 ,348 ,
2188,오늘은치킨이닭!,842kcal,30.00g,106.00g,37.00g,842 ,842 ,842 ,
2189,막갈옹,341kcal,17.00g,43.00g,4.00g,341 ,341 ,341 ,
2190,구운에그카레마요,191kcal,7.00g,27.00g,5.00g,191 ,191 ,191 ,
2191,BNW치킨버거,404kcal,16.00g,51.00g,14.00g,404 ,404 ,404 ,
2192,딸기의삼각관계,197kcal,11.00g,21.00g,4.00g,197 ,197 ,197 ,
2193,매콤치킨밥바,398kcal,14.00g,56.00g,12.00g,398 ,398 ,398 ,
2194,고생많았소,173kcal,3.70g,29.00g,6.00g,173 ,173 ,173 ,
2195,복많이반상,780kcal,16.00g,123.00g,36.00g,780 ,780 ,780 ,
2196,채식전주비빔,185kcal,2.80g,35.00g,5.00g,185 ,185 ,185 ,
2197,남도떡갈비밥바,405kcal,17.00g,49.00g,14.00g,405 ,405 ,405 ,
2198,미트칠리더블버거,478kcal,22.00g,52.00g,18.00g,478 ,478 ,478 ,
2199,청양마요머쉬룸너비아니버거,385kcal,12.00g,51.00g,18.00g,385 ,385 ,385 ,
2200,벌교꼬막 비빔삼각,144kcal,0.90g,27.00g,7.00g,144 ,144 ,144 ,
2201,콩닭콩닭세트,478kcal,18.00g,67.00g,12.00g,478 ,478 ,478 ,
2202,리얼감자스틱 스위트허니,315kcal,21.00g,28.00g,3.00g,315 ,315 ,315 ,
2203,마시는 한끼 고구마,135kcal,5.00g,20.00g,2.00g,135 ,135 ,135 ,
2204,딸기콕콕슈,306kcal,22.00g,23.00g,4.00g,306 ,306 ,306 ,
2205,햄토마토디럭스샌드위치,435kcal,23.00g,46.00g,11.00g,435 ,435 ,435 ,
2206,야채참치&고추참치롱반반김밥,410kcal,6.00g,77.00g,12.00g,410 ,410 ,410 ,
2207,갈비양념치킨미니샐러드,162kcal,10.00g,11.00g,7.00g,162 ,162 ,162 ,
2208,라퀴진 블랙씨푸드프랑크,220kcal,19.00g,3.00g,11.00g,220 ,220 ,220 ,
2209,베이컨땡초,205kcal,4.50g,37.00g,4.00g,205 ,205 ,205 ,
2210,더건강한 통목살햄샌드,337kcal,13.00g,38.00g,17.00g,337 ,337 ,337 ,
2211,대왕유부삼각스팸,242kcal,6.00g,40.00g,7.00g,242 ,242 ,242 ,
2212,로스트비프&아보카도,281kcal,10.00g,35.00g,13.00g,281 ,281 ,281 ,
2213,땡초크랩,179kcal,3.00g,33.00g,5.00g,179 ,179 ,179 ,
2214,딸기 치즈링,227kcal,7.00g,34.00g,7.00g,227 ,227 ,227 ,
2215,바다에서 왔닥,85kcal,0.00g,9.60g,12.00g,85 ,85 ,85 ,
2216,가나슈오믈렛,265kcal,16.00g,28.00g,3.00g,265 ,265 ,265 ,
2217,꿀조합최애7찬,792kcal,24.00g,114.00g,30.00g,792 ,792 ,792 ,
2218,스테디3단 샌드위치,309kcal,13.00g,41.00g,7.00g,309 ,309 ,309 ,
2219,큐브베이컨참마,188kcal,3.60g,34.00g,5.00g,188 ,188 ,188 ,
2220,입안에서사르르팝콘,189kcal,9.00g,27.00g,1.90g,189 ,189 ,189 ,
2221,마늘라볶이,255kcal,7.00g,43.00g,5.00g,255 ,255 ,255 ,
2222,치킨트리오,727kcal,19.00g,116.00g,23.00g,727 ,727 ,727 ,
2223,햄참치김볶ball주먹밥,320kcal,8.00g,55.00g,7.00g,320 ,320 ,320 ,
2224,매콤불고기버거,287kcal,7.00g,40.00g,16.00g,287 ,287 ,287 ,
2225,베리초코바,215kcal,13.00g,21.00g,3.00g,215 ,215 ,215 ,
2226,한컵순대족발,206kcal,4.40g,35.00g,7.00g,206 ,206 ,206 ,
2227,햄참치김볶,320kcal,8.00g,55.00g,7.00g,320 ,320 ,320 ,
2228,치즈쭉쭉나쵸피자,547kcal,27.00g,59.00g,17.00g,547 ,547 ,547 ,
2229,김치즈참치즈,344kcal,8.00g,52.00g,16.00g,344 ,344 ,344 ,
2230,유러피안BLT,374kcal,14.00g,47.00g,15.00g,374 ,374 ,374 ,
2231,참치플렉스,165kcal,2.30g,32.00g,4.00g,165 ,165 ,165 ,
2232,쫀득롤케익 레드벨벳,425kcal,22.00g,50.00g,8.00g,425 ,425 ,425 ,
2233,햄이 꽉찬 샌드위치,251kcal,11.00g,28.00g,10.00g,251 ,251 ,251 ,
2234,오세득의 알을 품은 치킨 샐러드,185kcal,13.00g,8.00g,10.00g,185 ,185 ,185 ,
2235,3시오븐 트러플 피자,460kcal,12.00g,63.00g,24.00g,460 ,460 ,460 ,
2236,크림어니언맛 감자칩,265kcal,18.00g,24.00g,2.00g,265 ,265 ,265 ,
2237,프레시호밀버거,389kcal,17.00g,46.00g,13.00g,389 ,389 ,389 ,
2238,쫀떡흑임절미 샌드위치,394kcal,10.00g,67.00g,9.00g,394 ,394 ,394 ,
2239,규리또리또,684kcal,20.00g,99.00g,27.00g,684 ,684 ,684 ,
2240,맵달고추참치,192kcal,2.20g,37.00g,6.00g,192 ,192 ,192 ,
2241,채식장조림비빔밥,413kcal,5.00g,79.00g,13.00g,413 ,413 ,413 ,
2242,모두잘돼지,173kcal,2.80g,31.00g,6.00g,173 ,173 ,173 ,
2243,햅쌀정식,771kcal,15.00g,123.00g,36.00g,771 ,771 ,771 ,
2244,큐브바닐라빈크림,315kcal,7.00g,53.00g,8.00g,315 ,315 ,315 ,
2245,THE배터질라면,545kcal,20.00g,82.00g,9.00g,545 ,545 ,545 ,
2246,뉴불고기플러스버거,308kcal,12.00g,39.00g,11.00g,308 ,308 ,308 ,
2247,만능볶음고추장도시락,852kcal,32.00g,109.00g,32.00g,852 ,852 ,852 ,
2248,만능볶음고추장삼각김밥,193kcal,4.50g,34.00g,4.00g,193 ,193 ,193 ,
2249,블랙크림치즈쿠키슈,236kcal,12.00g,27.00g,5.00g,236 ,236 ,236 ,
2250,불타는참치마요,194kcal,6.00g,30.00g,5.00g,194 ,194 ,194 ,
2251,듬뿍햄참치마요,220kcal,8.00g,33.00g,4.00g,220 ,220 ,220 ,
2252,클래식마들렌,393kcal,21.00g,45.00g,6.00g,393 ,393 ,393 ,
2253,만능양파햄샌드위치,641kcal,37.00g,60.00g,17.00g,641 ,641 ,641 ,
2254,오귤오귤,112kcal,1.30g,23.00g,2.00g,112 ,112 ,112 ,
2255,요거요거 단백해 샐러드,275kcal,8.00g,41.00g,11.00g,275 ,275 ,275 ,
2256,떠블떡갈비버거,487kcal,23.00g,48.00g,22.00g,487 ,487 ,487 ,
2257,떡쭈빠빠오,369kcal,9.00g,57.00g,15.00g,369 ,369 ,369 ,
2258,완도전복감태김밥,478kcal,18.00g,69.00g,10.00g,478 ,478 ,478 ,
2259,통모짜렐라 닭갈비버거,374kcal,14.00g,38.00g,24.00g,374 ,374 ,374 ,
2260,꾸덕한고구마슈,306kcal,22.00g,23.00g,4.00g,306 ,306 ,306 ,
2261,투머치하닭,796kcal,32.00g,73.00g,54.00g,796 ,796 ,796 ,
2262,THE매운맛라면,500kcal,20.00g,68.00g,12.00g,500 ,500 ,500 ,
2263,새떡새떡버거,454kcal,22.00g,48.00g,16.00g,454 ,454 ,454 ,
2264,봄봄햄에그 샌드위치,433kcal,25.00g,38.00g,14.00g,433 ,433 ,433 ,
2265,녹차청크 로얄쿠키,343kcal,13.00g,52.00g,4.00g,343 ,343 ,343 ,
2266,베리베리 샌드위치,340kcal,12.00g,49.00g,9.00g,340 ,340 ,340 ,
2267,고흥유자 꼬꼬샐러드롤,475kcal,15.00g,67.00g,18.00g,475 ,475 ,475 ,
2268,뚱한메가돈스바,268kcal,21.23g,3.66g,15.59g,268 ,268 ,268 ,
2269,베스트4단샌드위치,402kcal,22.00g,40.00g,11.00g,402 ,402 ,402 ,
2270,츄러스샌드위치,679kcal,43.00g,65.00g,8.00g,679 ,679 ,679 ,
2271,통살오징어버거,310kcal,14.00g,37.00g,7.00g,310 ,310 ,310 ,
2272,스팸모닝머핀,310kcal,18.00g,28.00g,10.00g,310 ,310 ,310 ,
2273,에어칩스 어니언,280kcal,10.00g,43.00g,4.00g,280 ,280 ,280 ,
2274,맵닭&달닭 반반김밥,305kcal,5.00g,54.00g,11.00g,305 ,305 ,305 ,
2275,정성담은참치마요김밥,489kcal,12.00g,77.00g,18.00g,489 ,489 ,489 ,
2276,초코파이 오리지널,496kcal,32.00g,47.00g,5.00g,496 ,496 ,496 ,
2277,검은깨라떼바,130kcal,4.90g,19.00g,2.00g,130 ,130 ,130 ,
2278,달콤통비엔나,209kcal,5.00g,36.00g,5.00g,209 ,209 ,209 ,
2279,3XL치킨버거,1136kcal,56.00g,124.00g,34.00g,1136 ,1136 ,1136 ,
2280,에그VS치킨 샌드위치,297kcal,13.00g,32.00g,13.00g,297 ,297 ,297 ,
2281,쉬림프튜나미니샐러드,172kcal,12.00g,12.00g,4.00g,172 ,172 ,172 ,
2282,뉴요크 샌드위치,411kcal,19.00g,45.00g,15.00g,411 ,411 ,411 ,
2283,신나는 초코 뉴짱,530kcal,32.00g,55.00g,5.00g,530 ,530 ,530 ,
2284,투&투 샌드위치,357kcal,13.00g,52.00g,8.00g,357 ,357 ,357 ,
2285,통!스팸마요김볶,192kcal,4.40g,33.00g,5.00g,192 ,192 ,192 ,
2286,최애햄참마,193kcal,4.50g,33.00g,5.00g,193 ,193 ,193 ,
2287,대파제육정식,730kcal,22.00g,101.00g,32.00g,730 ,730 ,730 ,
2288,티라미수초코파이,270kcal,14.00g,33.00g,3.00g,270 ,270 ,270 ,
2289,참치flex,165kcal,2.30g,32.00g,4.00g,165 ,165 ,165 ,
2290,뿌려킹치벅,434kcal,18.00g,47.00g,21.00g,434 ,434 ,434 ,
2291,뉴트롤,506kcal,10.00g,86.00g,18.00g,506 ,506 ,506 ,
2292,채식바베큐맛샌드,381kcal,17.00g,45.00g,12.00g,381 ,381 ,381 ,
2293,파이팅이닭,173kcal,2.30g,33.00g,5.00g,173 ,173 ,173 ,
2294,초코프로마쥬케이크,265kcal,18.00g,22.00g,4.00g,265 ,265 ,265 ,
2295,햄 펌킨 샌드위치,351kcal,19.00g,36.00g,9.00g,351 ,351 ,351 ,
2296,치즈아몬드쿠키,405kcal,23.00g,44.00g,5.00g,405 ,405 ,405 ,
2297,흑미돼지불백,178kcal,3.30g,30.00g,7.00g,178 ,178 ,178 ,
2298,짭짤담백 흑미돼지불백,178kcal,3.30g,30.00g,7.00g,178 ,178 ,178 ,
2299,호밀통새우버거,454kcal,20.00g,44.00g,14.00g,454 ,454 ,454 ,
2300,생딸기밀키번,334kcal,10.00g,56.00g,5.00g,334 ,334 ,334 ,
2301,장미꽃케이크,300kcal,13.00g,42.00g,4.00g,300 ,300 ,300 ,
2302,hot돈까스,222kcal,4.20g,40.00g,6.00g,222 ,222 ,222 ,
2303,크래프트 파마산 칠리스테이크 버거,476kcal,28.00g,41.00g,15.00g,476 ,476 ,476 ,
2304,탑티어 얼큰누들,375kcal,5.00g,69.00g,13.00g,375 ,375 ,375 ,
2305,매콤순살치킨밥바,495kcal,23.00g,58.00g,14.00g,495 ,495 ,495 ,
2306,고구마아몬드샐러드,345kcal,14.00g,51.00g,4.00g,345 ,345 ,345 ,
2307,매콤간장치킨볶이,450kcal,16.00g,68.00g,9.00g,450 ,450 ,450 ,
2308,스팸콘샐러드 삼각김밥,169kcal,4.60g,28.00g,4.00g,169 ,169 ,169 ,
2309,짝꿍도그,541kcal,25.00g,66.00g,13.00g,541 ,541 ,541 ,
2310,힘나다샤인,86kcal,1.10g,18.00g,1.00g,86 ,86 ,86 ,
2311,비빔참치,171kcal,3.40g,31.00g,4.00g,171 ,171 ,171 ,
2312,대만식초코크림샌드위치,377kcal,17.00g,46.00g,10.00g,377 ,377 ,377 ,
2313,파마산맥앤치즈버거,431kcal,19.00g,49.00g,16.00g,431 ,431 ,431 ,
2314,비프함박,931kcal,47.00g,91.00g,36.00g,931 ,931 ,931 ,
2315,토핑2배 참치김볶,223kcal,7.00g,34.00g,6.00g,223 ,223 ,223 ,
2316,벌교꼬막 삼각김밥,163kcal,1.70g,33.00g,4.00g,163 ,163 ,163 ,
2317,자이언트더블불고기버거,440kcal,20.00g,46.00g,19.00g,440 ,440 ,440 ,
2318,리얼어니언 햄샐러드,120kcal,4.40g,13.00g,7.00g,120 ,120 ,120 ,
2319,통모짜렐라 고구마피자버거,398kcal,14.00g,49.00g,19.00g,398 ,398 ,398 ,
2320,베리굿 딸기 오믈렛,350kcal,19.00g,40.00g,5.00g,350 ,350 ,350 ,
2321,통모짜렐라 풀드치킨버거,340kcal,11.00g,35.00g,25.00g,340 ,340 ,340 ,
2322,치즈스틱인더버거,455kcal,20.00g,51.00g,18.00g,455 ,455 ,455 ,
2323,쫀득롤케익 딸기,460kcal,25.00g,51.00g,8.00g,460 ,460 ,460 ,
2324,통통방울비엔나 삼각김밥,152kcal,3.60g,26.00g,4.00g,152 ,152 ,152 ,
2325,갈릭품은 햄치즈,336kcal,16.00g,39.00g,9.00g,336 ,336 ,336 ,
2326,떠먹는리챔김치밥버거,313kcal,5.00g,56.00g,11.00g,313 ,313 ,313 ,
2327,노마요직화불고기,350kcal,6.00g,62.00g,12.00g,350 ,350 ,350 ,
2328,꾸덕치즈 너비아니,457kcal,21.00g,46.00g,21.00g,457 ,457 ,457 ,
2329,갈릭딥핑점보핫도그,486kcal,30.00g,31.00g,23.00g,486 ,486 ,486 ,
2330,트리플고기정식,692kcal,20.00g,97.00g,31.00g,692 ,692 ,692 ,
2331,다쿠아즈플레인,125kcal,4.80g,17.00g,3.00g,125 ,125 ,125 ,
2332,쫀득한 초코 브라우니,455kcal,26.00g,52.00g,4.00g,455 ,455 ,455 ,
2333,리얼감자스틱 매콤달콤,300kcal,19.00g,29.00g,3.00g,300 ,300 ,300 ,
2334,매운불밥바,314kcal,9.00g,49.00g,9.00g,314 ,314 ,314 ,
2335,사과퐁당요구르트,52kcal,0.00g,12.00g,1.00g,52 ,52 ,52 ,
2336,자떡라볶이,685kcal,3.20g,147.00g,18.00g,685 ,685 ,685 ,
2337,1000콘,196kcal,11.00g,29.90g,5.40g,196 ,196 ,196 ,
2338,달콤칠리닭가슴살&병아리콩잡곡밥,285kcal,4.30g,42.00g,19.00g,285 ,285 ,285 ,
2339,치즈만수르돈까스,785kcal,25.00g,103.00g,37.00g,785 ,785 ,785 ,
2340,인도식치킨마크니볼,275kcal,15.00g,23.00g,12.00g,275 ,275 ,275 ,
2341,자연인김밥,589kcal,21.00g,81.00g,19.00g,589 ,589 ,589 ,
2342,깔라x자몽톡시,140kcal,0.00g,34.00g,1.00g,140 ,140 ,140 ,
2343,The 부드러운 햄에그 샌드위치,260kcal,12.00g,30.00g,8.00g,260 ,260 ,260 ,
2344,우쥬베리미,282kcal,14.00g,35.00g,4.00g,282 ,282 ,282 ,
2345,바로 먹는 시원한 물냉면,90kcal,0.00g,20.00g,2.00g,90 ,90 ,90 ,
2346,팔도진미주먹밥 전라도편,261kcal,3.20g,50.00g,8.00g,261 ,261 ,261 ,
2347,빅민트초코슈,396kcal,24.00g,38.00g,7.00g,396 ,396 ,396 ,
2348,명란크랩마요,291kcal,7.00g,51.00g,6.00g,291 ,291 ,291 ,
